DowJones,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28
T616,0.0707635009310987,0.035355874633318,-0.00292087095061071,-0.0478477105127765,-0.00325027085590478,0.00550739337844908,0.0582763337893298,0.0176962858486131,-0.00567973616709409,-0.0193423597678917,-0.0537880521858548,-0.00370156159629852,0.0403104117266652,0.0831231444593876,0.0284019975031212,0.0484535179181635,-0.0220430248502676,0.0443101711983887,0.0026636758727043,0.0112275449101797,0.0151049442346535,0.0289357454017425,0.0542857142857142,0.0263113223561366,0.0578700988494226,-0.00506699832473891,0.0548407508964354,0.00542299349240781
T617,-0.0851552795031056,0.0286310766477781,-0.00213049267643138,0.0167507204610951,0.0407608695652174,0.0401453238657411,-0.0511892450879006,0.00103481410303797,0.0291136908052331,0.0113960113960113,-0.024431543299468,-0.00568907465459184,0.0360547036883548,-0.0388334957643002,0.0309559939301971,0.0140397793748956,-0.146590392913922,-0.0713596914175505,-0.00796979865771803,-0.0355292376017765,0.0147936672722553,-0.0387798603454612,0.00433604336043371,0.0395302679457493,-0.0249984879946777,-0.025001035617947,-0.00219956008798239,-0.0453074433656958
T618,0.0358476474981329,-0.02478979414323,0.0408326661329064,0.0533215234720992,0.0738903394255876,0.00576336851463178,-0.0179836512261581,-0.0239884072952817,0.0229185317815578,0.0481040086673889,0.0109099925613688,0.0339794488556749,0.0264,-0.00673699399422828,-0.05740359140418,0.000906543596505682,0.0500268902158426,-0.0597092419522327,-0.00972515856236783,-0.00805832693783566,0.018073316283035,0.0906143423004572,0.036697247706422,0.0192521877486078,0.0334828967047812,0.00427368584160369,0.0420841683366734,-0.0189830508474577
T619,0.0252998623582618,-0.0151627768693325,0.00769230769230762,-0.0060544904137235,-0.0255288110867981,-0.0140797677729759,0.00860155382907886,0.00551089886046622,0.0073516541221774,-0.0252222451933016,-0.0225656119695855,0.0119706380575946,-0.00604053000779428,0.00339134446440327,-0.0178013741411619,-0.00403458213256492,-0.0204890188996724,0,0.00725875320239099,0.0239845261121856,-0.0101323061463742,-0.014191159973076,0.00937011972930764,0.00889790821105203,0.0417414153000727,0.0049647490375355,0.00480769230769231,0.0129002533978347
T620,0.0456434187815636,0.0348679245283019,0.00890585241730284,-0.0208121827411168,-0.0179640718562874,-0.0199656668975917,0.0701513067400274,0.0598385651911188,-0.00278019113814069,-0.0409331919406151,-0.00376411543287324,0.00122754156902131,-0.00823367967065271,0.122106189928832,0.121462639109698,0.025545634920635,-0.0119043982483914,0.133627829928217,-0.0172389430549668,0.0275783906309029,-0.0212333981896624,0.0168847795163584,0.0572460030943785,0.0188766826551137,0.0535158700690115,0.0503407391265588,0.0172248803827751,-0.0254719126677279
T621,-0.0764198813963441,-0.00131271878646446,-0.0254728877679697,0.0181441161223433,-0.0370934959349594,0.0148290603843707,-0.0408740359897171,0.000199662348783509,-0.0284021606551664,-0.015922158337019,0.0206549118387909,-0.0259696834596522,-0.020952757461949,-0.0808599488250243,-0.012191664303941,-0.0483675937122128,0.012907989205153,-0.0438382854359475,0.0424155283968369,-0.0433823529411765,-0.0340535868625756,-0.0435323905045672,-0.0670731707317073,-0.0548215641609718,-0.0359036371535954,-0.0602465596465459,-0.0500470366886171,-0.0546091015169196
T622,0.0482557754683259,-0.0346136994304076,-0.00621118012422365,0.0132382892057027,0.020580474934037,0.0141027578100391,-0.0375234521575987,-0.0280269978329869,0.0105810616929699,0.0211235955056179,-0.010365251727542,-0.0067513445474311,-0.0207954774883909,-0.00795792448982494,-0.0390355912743974,-0.0321897501058873,-0.0144437063502037,-0.0397350993377482,0.00110344827586205,0.0157571099154497,-0.0443808160343594,0.0520950639853747,0.0235294117647058,0.0226542416452442,0.0212407898800557,-0.0305040353434371,-0.0299069122598535,-0.00148111577388287
T623,0.0495705986360192,-0.0344931921331315,0.0145833333333334,-0.0316582914572864,-0.0137021716649432,-0.0081439805251543,-0.0445558340295181,-0.0151318416758897,0.0404614019520852,-0.00506161971830979,0.0366583541147132,0.0238479262672812,-0.0144329896907217,0.044339591071847,0.0131421744324972,-0.0533916849015317,-0.0172403428394467,0.0450928381962864,0.0195646183521632,-0.00189178963299284,0.0350187265917604,0.0118158944632109,0.0446998722860792,0.0639434406912804,-0.0197189357329334,0.0693218163563157,0.0377705185790119,0.076885043263288
T624,0.0894049696167499,-0.0423064869946726,-0.0156570841889117,-0.0259470679813181,-0.0825688073394495,0.0447204874062118,-0.10929758088021,-0.0531576703492253,0.00460515094661429,-0.0117230701172307,-0.0101034399807554,-0.0556993361089232,0.0248953974895399,-0.0207776394331124,0.00176886792452816,-0.0124826629680999,0.0252613159684956,-0.0705583756345178,-0.00135135135135127,0.00833965125094778,-0.00940835896508057,0.0211301468668856,0.00488997555012232,-0.0107796810395748,-0.0790867079681676,-0.00620715189735579,-0.0354121581743065,0.0126262626262626
T625,-0.0145799966863644,0.00016361256544511,0.00391134289439371,0.0131415379151127,0.0799999999999999,-0.0119706193430781,0.0418848167539267,-0.0015343503604622,0.0229202037351443,0.0326768128916741,-0.00583232077764282,-0.011558627264061,0.0308226168605838,0.104708835669909,-0.0120659211300764,0.00543071161048688,0.0172841157891122,-0.0338612779901692,0.006765899864682,0.0150375939849624,0.0411872146118722,0.0164816683484695,0.0462287104622871,0.0314972383937901,0.00299445205971123,0.030764510504836,0.0152967570874975,0.0711856721831784
T626,-0.0432662668833716,-0.0147227220677246,0.0103896103896104,0.00333041191936906,-0.0182539682539682,0.0401404941962282,-0.0562185929648241,0.00175728833498768,-0.00365145228215766,0.017555266579974,0.00488878024932786,-0.00723327305605797,0.000396039603960458,-0.00209042130029277,-0.0381292820971106,-0.0418141180853045,0.00605506967684373,-0.0339174674957604,-0.00120967741935488,-0.00925925925925926,0.0132444522410314,-0.0153937789543349,0.0441860465116279,0.00246020260492043,0.00477136634891641,0.00763048603597433,0.00301325833668137,0.0156613756613757
T627,-0.00374904809325755,-0.0190934750124522,0.0539845758354756,0.0429769392033543,0.0563190514686069,0.0280033198956604,-0.0349417637271215,0.0236781069258097,0.0103281692487089,0.00894568690095835,-0.00705424470931645,0.018822100789314,0.0306809184481393,0.013391456267863,-0.0393310622483741,-0.0446107493439596,0.0172220691214608,-0.0871854885898186,0.00080742834073479,0.00261682242990655,0.042676592797784,0.00387164423891276,0.000890868596881941,0.0112602858380251,0.0403809821007608,0.0456565978637008,0.122771880632886,-0.00250052094186298
T628,0.0201681660492738,0.0714285714285714,0.0402439024390244,0.0371859296482412,0.0255102040816327,-0.00446357515068892,0.120689655172414,0.0265600726560073,0.0384171475680132,0.00844416297234549,0.0262126408623224,0.0271752085816448,-0.0416746687151911,-0.0272533266382124,0.0267569310122502,0.0773143438453714,0.0356670863543611,0.0564102564102565,-0.0839048003227109,0.00111856823266223,0.0212536322125363,-0.00836960160696351,0.0932354250111261,0.102783725910064,0.123858086475701,0.0362080330757882,0.0538708526578665,0.0131606434092334
T629,0.031700288184438,0.0164296998420222,0.0196951934349356,0.0305232558139535,0.0236318407960198,-0.0331113551789497,0.116923076923077,-0.0189885058541685,-0.00714512543664649,-0.00397739166841124,-0.0439245643351636,0.0338825713622649,-0.0314629258517034,0.0152838897563955,0.0492935635792779,-0.00623229461756384,-0.00428598018321058,0.0570388349514564,0.0726552179656539,0.0391061452513965,-0.020404845134542,-0.0126671168129642,0.0356197842458783,-0.0201941747572816,0.0551039708510292,-0.0291871774621069,0.000338524035206553,-0.0447422680412372
T630,-0.0127932960893856,-0.0341933478396022,0.00574844791906185,0.0133207961134618,-0.0303766707168894,0.0423308825643925,-0.0264462809917354,0.0127608474322859,0.0163121701583239,0.0229087852038672,0.015230961298377,0.0141414141414142,0.00786261121456658,0.0246631641386323,-0.0538599640933573,0.0105473204104903,-0.0629581665423276,-0.0516647531572906,0.0253147235905858,0.0193548387096775,0.0141078838174274,0.0856630922420396,-0.063875786163522,-0.0262914519751618,0.00962862963869271,0.0262556110781741,0.000338409475465246,0.0133822577163826
T631,-0.0561371739007413,-0.0468297392983586,-0.020347508001829,-0.00479430869161773,-0.0716791979949875,0.0238419305296265,-0.0110356536502547,-0.0411581650825788,-0.0357199055861526,0.0632833367577563,-0.0113133300541071,-0.0216910137228862,-0.00533771299527814,-0.0534483400250578,-0.0512333965844403,-0.0262341325811001,-0.0217730427625076,-0.0205811138014528,-0.00774055785399723,-0.0428973277074544,-0.0531914893617021,-0.0540220472440945,-0.0401007768213312,-0.0271370420624152,-0.0374255532952623,-0.0365189403317653,-0.0537889039242219,-0.0541001064962728
T632,0.0474848612027101,0.0194158365693062,0.0228704784130688,0.00404040404040412,0.00701943844492435,0.00267449328345145,0.0188841201716737,0.00635172784593582,-0.0280678851174935,0.0106280193236714,-0.00223880597014934,0.0147058823529411,-0.0047471620227039,-0.0129305637463687,0.0390000000000001,-0.00675936655079184,0.00156529311583353,0.0828182941903585,0.0207128446536652,0.00110213078618667,-0.00380293863439929,-0.0221343241839466,0.0481189851268592,0.0362622036262203,-0.00470766636677935,0.00856567733093484,0.0175187701108331,0.036253096149516
T633,0.00412111499055571,-0.0523352103345479,-0.0134610997033994,-0.0190373007274415,-0.0117962466487935,0.00288907950343661,-0.0176916596461669,-0.0378673997459803,0.00369375419744793,0.0133843212237094,-0.0408875592121666,-0.0144927536231884,0.0265450020738283,0.00960810780907696,-0.0397818415142766,-0.150204160995528,-0.0597220260511154,-0.0764840182648402,0.0156805903281064,0.0455045871559633,0.0726184279021342,-0.00324140279196466,0.0225375626043405,-0.00471063257065941,0.0111994815265405,-0.0110408085269014,0.0145818692902319,0.0536723163841808
T634,0.0178988770449753,-0.0267389024816498,-0.0379278445883441,-0.0192489744398865,-0.135919696147585,0.0033251525796173,-0.0165809033733562,-0.0640128626453231,0.00250920040147204,-0.0115094339622641,0.0137769690668053,-0.0350678733031675,-0.006060606060606,0.0224919561996441,-0.0608085532910124,-0.0235670975860886,0.00683182436241835,-0.0723114956736712,-0.00752464971458223,-0.0382590382590383,-0.0168243953732913,-0.025783267520188,-0.0275510204081633,-0.028397565922921,-0.0118119311186195,0.0060114217012323,0.00415584415584419,-0.00082491235306247
T635,-0.0188161505292043,-0.00179565451607101,0.00600961538461538,0.0189832689832691,0.0317111459968602,-0.0183334520396717,0.0639534883720931,-0.0333499629205152,-0.039712998498248,0.055544951326589,-0.0484615384615385,0.0158264947245019,-0.0140243902439025,0.0423009813210321,0.0693703308431163,0.0302284710017576,0.0364946531990707,-0.00932711525649571,0.124052287581699,0.0401459854014599,0.0284656519950638,-0.000701262272089747,-0.0946484784889821,-0.0292275574112734,0.0607555327985434,-0.0108839472448674,-0.0717365062941887,0.0299277605779153
T636,-0.0232292677358598,-0.0602626371649578,-0.051373954599761,-0.0067887590779919,-0.0611685940353012,0.0124883516872199,-0.0617486338797814,-0.0212493513884471,-0.0234578627280625,-0.0119349005424954,-0.0226354082457558,-0.00911713791113683,-0.0319521748093176,-0.0657483424096347,-0.0671989354624085,-0.0459456385761402,-0.0327327652924264,-0.0497646267652992,0.000116292592161939,-0.0101754385964912,-0.0189584833213343,-0.0543859649122807,0.011358368103848,-0.0265232974910393,-0.0375571872200977,-0.0664492421179816,-0.0174623815716143,-0.0406813627254509
T637,-0.0546336332826926,-0.0692955589586525,-0.0113350125944585,-0.0128755364806866,0.00388978930307933,0.0244446982369631,0.00174723354688396,0.0183900969384993,-0.0393238434163701,0.035688140556369,0.00771987868762046,0.013277428371768,-0.0481260647359454,-0.00564412100079685,-0.0805991440798858,-0.0940517344141137,0.0219508801224517,-0.0877565463552725,0.0436046511627907,0.0315490960652251,0.0128832354859752,0.00185528756957331,-0.00573000229200092,-0.0082474226804124,0.00268046465102421,0.0342028181623558,-0.0092645112497637,-0.00167119281387086
T638,0.056925644353792,0.083710407239819,0.0193630573248407,-0.00418679549114329,-0.00387471746851784,0.0109536040220777,0.0563953488372094,0.0268379173395504,0.0194480459344322,0.00530128998056189,0.0114911080711355,0.0356321839080459,0.0205816554809842,0.0244623810641247,0.106283941039565,0.0814473684210526,0.0137806220285712,0.21799844840962,-0.0209470752089136,0.0450171821305841,0.0344549991949767,-0.0055555555555555,0.0207468879668049,0.0328185328185327,0.0459768517875255,0.0201125834201741,0.00667938931297713,0.0087884494664156
T639,0.033391812865497,0.0250521920668059,-0.0104973756560858,-0.022477360931436,0.0567260940032415,-0.00868999277815987,0.0308200330214639,0.0356626926368696,0.0501453488372093,-0.0121286693619265,-0.0146064376521504,-0.0149833518312985,0.0631302060499781,0.0417923606849279,0.0585553997194952,0.0274972624406863,0.0275428906137782,0.0560509554140127,-0.0110390349379765,-0.00920749753370606,-0.00202334630350187,0.0130353817504655,0.0191960252935863,-0.00359453630481668,0.00697662061636554,0.0111701183193169,0.0244549763033175,-0.112217382285833
T640,-0.0238243449719879,-0.0138863173486391,0.0161656984086889,0.0157154673283705,0,-0.0231597912172522,0.00907634810464486,0.0259417947921657,-0.0394463667820068,0,-0.025802909689816,0.00394366197183092,-0.104742268041237,-0.0356147221346431,-0.0506790327923154,-0.0159857904085259,-0.0293806890592151,-0.00060313630880567,0.0178365937859608,0.00431463657484244,-0.00226138490330635,-0.00735294117647056,-0.0394416131176601,-0.00259740259740249,-0.0177824212586999,0.00823259240001743,-0.0016654330125832,0.0264018691588786
T641,-0.0513623188405797,-0.0720991363124295,-0.0285856326124782,-0.0219869706840391,-0.0763803680981596,-0.00736632213089684,-0.0830687830687831,-0.0303445409839851,-0.0426873198847263,-0.0386120996441281,-0.0580445195829812,-0.0289562289562289,-0.0667894979272224,-0.0449870304172205,-0.0711793440334961,-0.0600481347773766,-0.0224818293700226,-0.0748340374170187,0.0217071791972866,-0.0251156642432254,-0.0273544353262993,-0.0359259259259259,-0.0343713956170704,-0.0422453703703704,-0.0338583776988659,-0.0406097111358912,-0.0389249304911956,-0.0525836558160711
T642,-0.062393057932046,0.0687980574666127,0.00127942681678619,-0.0174854288093255,-0.0053138492195284,0.00326172534023177,-0.0225043277553374,-0.0118546855241088,0.0611476952022578,-0.00555247084952812,0.0574334430152558,-0.00196486361534907,-0.0140671273445212,-0.0231116756527889,-0.208489857250188,-0.0167712200742543,-0.016661755645442,0.00913242009132424,0.0516764412968906,0.027457627118644,0.0124548011249498,-0.0341913177103343,0.0253225035833732,0.0436555891238671,-0.0355342650848947,-0.000447947340253688,-0.0254580520732883,-0.0189812590100913
T643,-0.0437984748745356,0.0541461567588035,0.0230002555583951,-0.0262711864406779,0.0186978297161937,0.0526905829596413,0.0472255017709561,0.00455941292538673,0.0338652482269504,0.0282895961287922,0.0198019801980197,0.0272148233931674,-0.0362953692115145,-0.0204769501747526,0.0707166587565258,0.00442708333333338,-0.0171269793705709,-0.0258564964447318,-0.010942760942761,-0.0161662817551963,0.00873015873015869,0.041368337311058,0.0251630941286113,0.00564481111593574,-0.0360824445085039,0.00201666639148793,-0.0492776568375223,0.00220426157237334
T644,-0.159157521641333,-0.0272988505747127,-0.000749437921558859,-0.0577893820713664,-0.0298262864634546,-0.0053248136315229,-0.064825253664036,-0.0518261481386722,-0.0439032755959527,0.0307692307692308,-0.0493758668515949,-0.0165727170236753,-0.0475324675324675,-0.117507778776767,-0.143173758865248,-0.0964480165932071,-0.0725128879245492,-0.0670205706702057,-0.0423404255319149,-0.0221327967806841,-0.0234461054287961,-0.0278838808250573,-0.0286363636363636,-0.0428900402993668,-0.028796320387101,-0.036000960402239,-0.0101998334721066,-0.0281036168132942
T645,-0.0121595330739301,-0.0276957163958641,0.01625,-0.0670607796046555,-0.0388513513513514,-0.0360813704496788,-0.0548523206751055,-0.0367765691317424,-0.0242152466367713,-0.0105355575065847,-0.0107966151152613,0.0157056058695402,-0.0305426779383694,-0.0336846709410371,-0.0926021727884118,-0.0301291248206601,-0.0151506096103275,-0.0689900426742532,0.0258831370806487,-0.0363511659807956,0.0264260393167902,0.0726915520628684,0.043518951801591,-0.00270676691729334,0.000270974337498562,0.0313140981813208,0.0094637223974764,-0.047523258737742
T646,0.0556376169374693,0.00493733383972665,-0.00713407134071339,0.060990099009901,0.0344463971880492,0.00355437076530038,0.0293367346938776,0.00810654651780345,0.0220588235294118,0.0165039929015084,0.0150442477876106,-0.00586907449209928,0.0379746835443038,0.0348588808726036,0.0547320410490308,0.0547337278106509,-0.019282701702218,0.0443086325439267,0.010936654033568,-0.00711743772242003,0.0137362637362637,0.0395604395604395,-0.0112107623318386,0.0268395657418577,-0.00296451813497021,0.0148454369814752,-0.00312499999999997,-0.0385427666314678
T647,0.0122046019900498,-0.0211640211640213,-0.114222001982161,-0.0854796565882792,-0.0400951410125722,-0.0890979524073049,-0.0681536555142504,-0.088197323020633,-0.0388489208633094,-0.0921787709497207,-0.163615228131357,-0.083219800181653,-0.186991869918699,-0.0536874446589927,0.0335135135135136,-0.00420757363253853,-0.044132499154698,0.0563277249451353,-0.0109254498714653,-0.0483870967741935,-0.0794425087108014,-0.076814658210007,-0.0984126984126985,-0.0844346549192363,-0.0908116920207856,-0.0680413044594072,-0.0555903866248695,-0.108182317408018
T648,-0.181552876123186,-0.105984555984556,-0.153286713286713,-0.132040816326531,-0.0916814159292035,-0.0543134872417983,-0.184840425531915,-0.184920395561834,-0.165419161676647,-0.1175,-0.0993745656706046,-0.139071207430341,-0.0640000000000001,-0.115681842522082,-0.0449790794979079,-0.0352112676056338,-0.124506682757999,-0.101108033240997,-0.107212475633528,-0.12241054613936,-0.0831861384473042,-0.0927480916030534,-0.0309356136820925,-0.0376904570970329,-0.13882370520296,-0.12437602952,-0.100907280371764,-0.15948275862069
T649,0.00675612273622959,0.0418916000863744,0.2001982160555,0.205266870444392,0.186671862821512,0.120647565206219,0.0236541598694944,0.0621275501857867,0.110538116591928,0.0771409893222924,0.190200617283951,0.0699079401611047,0.103276353276353,0.0911936055479775,0.0345016429353778,0.039124087591241,0.211195263522042,0.0254237288135593,0.0572537603105289,0.0643776824034335,0.162018348623853,0.0696171644930586,0.0908383078120945,0.168333333333333,0.156024733031532,0.193644485740833,0.129707112970711,0.105860805860806
T650,-0.0685991238698854,-0.0882901554404145,-0.10542251582714,-0.0226297307842372,-0.070607553366174,0.00252235725750973,-0.109561752988048,-0.0092006879430284,-0.0793458509993943,-0.021646773214647,-0.0356564019448947,-0.0849690777090615,-0.112976113621691,-0.177518940610889,-0.15934356802541,-0.0729137398145548,-0.0602547023566835,-0.146506386175808,-0.0575952271684258,-0.0387096774193549,-0.078635717669351,-0.136480916270728,-0.0813704496788009,-0.0998573466476461,-0.0934594104122747,-0.133104355136561,-0.119825708061002,-0.057634978469692
T651,0.0714500150105074,0.101841327574449,0.0993846153846153,0.0894211576846307,0.139575971731449,0.0389981701738334,0.139149888143177,-0.00165810472707887,0.0616228070175438,0.0506617038875104,0.10453781512605,0.102703496914487,-0.0283842794759826,-0.00280533795444689,0.103904282115869,0.0875890286407032,0.125382525515235,0.180457746478873,0.0865595325054785,-0.0385906040268456,0.0765209940017137,-0.0259624319055514,0.048951048951049,0.0847860538827259,0.168639654419844,0.112597565861273,0.0945544554455446,0.0583479789103691
T652,0.0660315681329971,0.0728285537445843,0.0400223901483347,0.0241846830340784,0.0198449612403101,0.0044028618602092,0.0687352710133543,0.115944984058723,0.129725263375336,0.0175162369612281,0.0368228849665247,0.0242504996668888,0.0872659176029963,0.170061534955273,0.110096976611523,0.149366030374808,0.000195852463308643,0.0976882923191648,0.00560224089635854,0.0737347294938917,0.0292127676510389,0.018948037858666,-0.0493827160493827,-0.0758217677136597,0.0605976694690138,-0.0235914653528289,0.0106286748077793,0.0418465626037862
T653,-0.0281233572805327,0.00192307692307695,-0.0131862217438104,-0.00339892665474057,-0.0249315901489815,-0.00931506849315062,-0.0264608599779494,-0.0354268059731243,-0.0235874931431706,0.025338491295938,0.0140886410331669,0.0286197476258617,0.168790905959352,0.00120521529527775,-0.0683453237410073,-0.0372166323190689,0.027506729821871,-0.015625,0.00690807799442902,-0.0264120276310442,-0.0158546017014695,0.0532354290959156,-0.0418181818181818,-0.0534302877015491,0.0111629573184615,-0.00169130288818593,0.0098456030431865,0.0130698119222187
T654,-0.0502118453078517,-0.0579654510556623,-0.033269702754295,-0.0251301382157602,-0.0598690364826942,-0.019358407079646,-0.00339750849377123,-0.0432097702436017,0.00149812734082394,-0.0379173740803622,-0.042547033285094,-0.030858732768433,-0.0294724432655467,-0.0593917949466209,-0.0805295091009375,-0.0508687987912365,-0.0408205432708993,-0.0462387853692201,-0.0223525506252076,-0.008347245409015,-0.0180746561886051,-0.0592592592592592,0.00487937110328001,-0.00818303273213096,-0.0522983156693788,-0.0244418798388883,-0.0330157323288279,-0.0427942101950912
T655,-0.0258162490508733,-0.00774246128769347,-0.0409026798307476,0.0163874056343215,-0.0454394693200663,0.0248166948674562,-0.106439393939394,-0.0370979643994888,-0.00373971578160052,-0.0127450980392157,-0.0743651753325271,-0.0343207621036147,0.0100212572122684,0.0140322528520181,-0.0353929214157171,-0.0116741841337224,-0.0221687754888632,-0.0622286541244573,0.00101867572156201,-0.0972222222222223,-0.00712284913965587,-0.0516535433070867,0.0075532775829512,-0.00437784138743893,-0.0332804268004853,-0.0126524760464735,-0.0119156736938589,0.00460223537146604
T656,0.00906079501169143,-0.0188911704312115,0.0117647058823529,-0.00543478260869573,-0.0305767894371092,0.0236653824986242,-0.0796947859262399,0.0388636966867166,0.0275900900900901,0.00655412115193641,-0.0137165251469628,0,0.0228502705953098,-0.00502912943156171,-0.0236318407960198,-0.029261744966443,-0.0119431076890173,-0.0023148148148149,0.0456806874717323,0.0111888111888113,-0.0403030791552475,0.0307695313263134,-0.00321285140562261,0.0113309656688651,-0.000573495965865581,-0.00100506765692271,-0.0565862708719851,0.0454842931937173
T657,0.0241382639760548,-0.0533696107157808,-0.0488372093023256,-0.0373406193078324,-0.0537634408602151,-0.0243010752688173,-0.113311837862736,-0.0419223087856924,-0.039269406392694,-0.0726124704025257,-0.0516556291390728,-0.0582432432432433,-0.121693121693122,-0.0474128266398457,-0.0998726114649681,-0.123755530973451,-0.0729361035227701,-0.0750193348801237,-0.0290873702422145,-0.162747810050715,-0.0131866285906266,0.00214169288503078,-0.0491539081385979,-0.0399665551839465,-0.102468759324657,-0.0347097197805689,-0.0742379547689283,-0.0563380281690141
T658,-0.0235693410012255,-0.0329427371213795,-0.0250611246943765,0.0232734153263954,-0.0662878787878788,-0.0149878774520608,-0.0135064935064936,-0.0764070686773461,-0.0638783269961977,0.0204255319148936,0.013268156424581,-0.00631367484574541,-0.126506024096385,0.00464706515306401,-0.0171242570053778,-0.0798485087580874,0.0101641013187882,-0.123745819397993,-0.0286223410179308,-0.0275330396475771,-0.0640054472721082,0.0208037825059102,-0.0358757062146892,-0.0160250827381988,-0.00287519043113248,-0.0601874962286818,-0.0116834838024429,-0.0474295190713101
T659,-0.0503041421260983,0.00708733424782797,0.0404388714733542,0.0484467455621303,-0.0689655172413793,-0.00503468337435655,-0.116903633491311,0.180759001553464,0.0225426482534525,0.0452460383653045,-0.0248104755341144,0.0180505415162455,-0.0724137931034483,-0.0660499240228401,-0.00503959683225344,-0.0248670896930201,-0.0345634209765964,-0.133587786259542,0.0347397385920661,-0.0118912797281994,0.00827498408656903,-0.0745715609078277,-0.0512745385291532,-0.0908125331917154,-0.146888991477793,0.0341018532029768,-0.0357334766254701,-0.046309192200557
T660,0.0725904839365595,0.118955732122588,0.0524254293461887,0.0199294532627865,0.0610021786492376,0.0265377263015855,0.00655933214072746,0.0712964653126733,0.0754716981132075,0.0482744863355275,0.0929328621908127,0.0304964539007093,0.0966542750929368,0.137198967889908,0.0926193921852387,0.115371086880056,0.12395133023042,0.100220264317181,0.0498614958448754,0.0297994269340974,0.0908189033189034,0.0655655655655655,-0.0407659048795554,0.0445872274143302,0.169169783931662,0.0592490157619201,-0.00501532460295346,0.115735669952537
T661,-0.0142180094786729,0.0653276526678839,0.0306326939593473,0.0567179664533979,0.114989733059548,0.00985869208018394,0.200829383886256,0.0279438807659169,0.0415512465373961,-0.0865842055185537,0.0394439055932751,0.0245010323468686,0.124293785310734,0.0808448147634596,0.0231788079470198,0.19126458530432,0.0312498002952435,0.096096096096096,0.0482321899736147,0.0183639398998332,0.0665564282761472,0.0695162047909817,-0.0225370251126851,0.185461323392358,0.107396972446397,0.068084267402732,0.201624194903388,0.12565445026178
T662,0.0721153846153846,-0.0106646353075604,-0.0377777777777778,-0.0628375061364752,-0.0331491712707182,-0.0698557327258922,0.048347311297484,0.0540932746196958,-0.0058510638297872,-0.043125,-0.0183514774494557,-0.0114201262931615,0.0100502512562813,0,0.0880258899676375,0.013368630046327,0.0602152803167856,-0.004566210045662,-0.0370519532823197,0.00109289617486336,-0.0281395348837209,0.0256829161176988,-0.0454545454545454,-0.0573899371069182,-0.00551630344644574,-0.0379138052748558,-0.056863202050804,-0.0270348837209302
T663,0.0819730941704035,0.0798845043310876,-0.0109699769053119,0.0251440544787847,0.00952380952380953,0.0087463556851312,0.035764705882353,0.0428079753145027,-0.0467273051542714,-0.00500762029174824,0.0155259822560202,-0.0766512639304159,-0.0975124378109452,0.0385505775880667,0.116597263533611,0.0775862068965517,-0.0101429283955236,0.129357798165138,-0.0233166039314095,0.00600436681222704,0.0233708223657973,0.0137016801685307,0.0238095238095239,0.0458715596330275,0.0957649421127592,0.0265994959604236,0.0590560909315543,-0.00328652524648938
T664,-0.102370689655172,-0.0399286987522282,-0.0113835376532399,0.0219724067450179,-0.0864150943396226,-0.00289017341040462,-0.0722398909586551,-0.0435999863429955,-0.00841908325537891,-0.024945295404814,0.0340093603744151,-0.0111863408890196,-0.035648658581404,-0.0376698483997754,-0.0761854022376132,-0.0631515151515151,0.025148703494483,-0.0121852152721365,-0.0580237661920566,-0.0727075420510038,-0.015120810600156,-0.0952405088955345,0.0525783619817998,-0.0285486443381181,-0.0634150944544895,-0.0117567427634786,-0.0328978068128791,-0.0359712230215828
T665,0.0323206205559146,0.0369476420349053,0.0324771183938589,-0.0153333333333334,-0.0251961999173895,-0.00115942028985501,0.0719882468168462,0.0295914846018371,0.0128301886792453,0.0305206463195691,-0.00663850331925163,0.00922893718368548,0.089939024390244,0.0541160270959386,0.0697808535178778,0.0244533574847975,0.0278034310290206,0.143914473684211,0.0565973406068872,0.0386190754827385,0.00902184235517569,0.0571802054154995,-0.00992635286583409,0.0109998358233459,0.0452345743211401,0.0196658215943244,0.0764776839565741,0.066542288557214
T666,0.0203953842025227,0.0426141450313338,-0.0105804975693451,-0.00744752877454295,0.135593220338983,-0.00591990713871161,0.139789858382823,0.0616283000713685,0.00260804769001491,-0.0176393728222997,-0.0397934386391252,-0.000737463126843616,-0.11013986013986,0.0726367993977838,0.104043126684636,0.088658752210154,0.0663010259360827,0.0704529115744069,-0.177691728514575,0.0270422535211268,0.0090196078431373,-0.0158976895357874,0.083117723156533,0.0524520948359858,0.0718556729881252,0.0404754087266876,0.0909905871806366,0.0454810495626823
T667,-0.0494433242745683,-0.00927357032457495,-0.000578034682081015,-0.0501364256480218,0.0149253731343283,-0.033162073797291,0.0108216432865731,0.00853519133416801,0.0104050538833148,0.00199512303258709,-0.00980702309395757,-0.0160885608856089,0.0400785854616896,-0.0127303407314141,0.02783203125,0.0127610208816705,-0.00596873204299879,0.0114842175957018,0.00261608894702424,0.0279758639605046,-0.00233190827827448,0.0444248994830556,0.0182143923559271,-0.024996142570591,-0.0192972684443827,0.00686528622221375,0.0110928512736236,0.00390407138873398
