FF49Industries,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49
T1109,0.00882871986747,-0.00242341107146,-0.0636473982846,-0.0138529011177,-0.0243178376085,0.00103671873093,-0.0119528555035,-0.0233837660274,0.00437974171671,0.00665304809841,-0.00173564576141,0.0170714542338,-0.0185113064516,-0.00671477122292,-0.000732898688381,0.00334615718561,0.00406400080858,-0.019907578426,0.0139610146197,-0.00921114425495,0.00196814888944,0.00398134457386,0.0192676774707,-0.00465302654791,-0.0567471187331,-0.0176582166081,0.0524071809596,0.038224435477,-0.00985179894554,-0.00060522629955,-0.00778758555197,-0.0322729402665,-0.00781647012717,-0.00729594608848,-0.0131584996777,-0.00212278183961,-0.00949770337795,-0.0069158681977,-0.0197679957568,0.0151132253629,0.00457110343934,0.000473653243854,-0.0086981757719,-0.00663448223967,0.004199520587,-0.00573107608141,0.017981615716,0.00398754934253,0.00619920268368
T1110,-0.023653987253,0.00391626955443,0.00771121640231,-0.00198060853432,-0.00980838090798,-0.01357087906,-0.00266531927415,0.000705574074911,0.00260118956921,0.00695277676754,0.0103388166979,-0.0119391412947,-0.0000869903831613,-0.00292325834973,0.0087878367031,0.0168086679344,0.000318231297636,-0.0109741458381,-0.0056694126499,-0.0104042478423,-0.00167675645538,-0.00397258280832,0.00251698791689,-0.0092185305894,-0.0309360335274,0.0449519858376,0.0415828338244,0.0000437599492518,0.0178434826956,-0.0132128725862,0.000360193043292,0.00569372589539,0.0202363338286,-0.00460045503253,-0.0110665342157,0.00169585117133,-0.00382396428673,0.00154355916862,0.0112496715907,-0.00983217231202,0.00261751852924,-0.000940885838358,0.014610746781,0.00352561416828,-0.00986470053385,-0.000343617032361,0.00807511175902,-0.00613205614213,-0.0151230995724
T1111,-0.010447572711,-0.0137143588845,0.0039188270923,-0.00634433734457,-0.0242944467449,-0.0223456436173,0.0105148000546,-0.00468651306313,-0.0223768191385,-0.0210540745729,-0.0261351046459,-0.0370956654448,-0.0167095231666,-0.0191181123632,-0.0239334461134,-0.00902845701171,-0.0232038093944,-0.0221229804841,-0.0182534322809,-0.0227604213744,-0.0180103593378,-0.0289596873247,-0.0200185387673,-0.0232815927262,-0.0376645641987,-0.0219955509125,-0.0402591174588,-0.0461351527053,0.0651876739692,-0.0263027765743,-0.0191884935824,-0.0186028314628,-0.0265714585561,-0.0288557413791,-0.0351390289317,-0.028635655632,-0.0197041782967,-0.0118615288897,-0.00892241946686,-0.00333594878186,-0.0222032348216,-0.0213633057274,-0.00965220782669,-0.0175569137059,-0.0096853534657,-0.00603540742446,-0.000977900661817,-0.00553453174798,-0.021147380624
T1112,0.00889299239592,0.0116144262901,-0.0583269338596,0.0109867996281,0.0100805976863,0.0157847067884,-0.0160826510152,-0.00620539340966,-0.00485651753579,-0.00747043538587,-0.0131676466268,0.0143056417121,-0.00433514841464,0.0167720273226,0.0252640257969,-0.0106886910267,-0.00792675869403,-0.000462768072465,-0.0173245853256,-0.0209305553809,-0.00132987433035,0.0111995192157,-0.0138067657517,0.00757228164599,-0.0438715561742,0.014096863455,0.0597024826108,0.030960684969,-0.0411315123444,-0.00328396751765,0.0040987752676,0.00252308190819,-0.0075361332487,0.00109488867749,0.00382494277487,0.0099857864179,-0.00450634948361,0.00374597716491,-0.00022482664056,-0.00433713357113,0.000880533643034,0.00498511632218,-0.00201922420818,-0.00106501944588,0.00214165599724,0.0111266211654,-0.000962234796355,0.0110299660725,0.0012708783782
T1113,-0.000629260640263,-0.00916541581794,0.00175888699471,-0.00335736395725,-0.000707545770636,-0.0038480081218,-0.0155722820669,0.00441346449805,0.00963277585691,0.0165708424585,0.00446853212796,-0.00825530721211,0.0239495079967,0.000918438308506,-0.00201924992433,0.0084493071477,-0.0142552569602,-0.0127664924817,0.0130877469644,0.030647457366,0.000097570679932,0.0036894815844,-0.00327479031863,-0.017912850976,-0.0100110691397,0.0106515230639,-0.00266447707968,0.0168345865483,0.0239573665297,-0.0161236989495,-0.00120871449028,-0.00367068914105,0.0148906870727,0.000286695253123,0.0214920616242,-0.00588866467766,0.0112148700866,0.000999310551052,0.000954013001674,0.0058238139028,0.0153464897305,0.00338833532476,0.00562753062118,0.00965433113718,-0.000124141349287,-0.00674509544444,0.0288157481564,0.0027909717136,0.0126317057456
T1114,0.0270130016627,0.00179187653905,-0.034997097605,0.114399127416,0.0130166186931,0.00706707646422,0.0224513442923,-0.000275139627956,0.0230760869696,0.0199829209383,0.0273584672133,0.04143991222,0.038610229209,0.0195543539754,0.00916793013619,0.0391815257456,0.0239110120014,0.0256045100534,0.0248856266364,-0.0100468171514,0.0174124325728,0.00850876656333,0.00840673530666,0.00228471165937,-0.00444591579163,0.0241186482134,0.0290417671351,0.0407285352236,0.0188246987123,0.0183666832127,0.00761168247042,0.00501241883215,0.0141401857998,0.0169113515268,0.0096683921825,0.0166779667639,0.018070466166,0.0175050884834,-0.0022133346195,0.0225436567957,0.00828171256587,0.0186728034242,0.0134643344665,0.0192212424729,0.02971107578,0.0214440614629,0.0186521603069,0.0177713304861,-0.00133773593134
T1115,-0.00986814733302,-0.00411114973873,-0.0740006246414,-0.0432954896935,-0.0219539037207,0.0132638184315,-0.0130744232018,-0.000688146925425,0.0129687098977,0.0106473388291,0.0110400374616,0.0107158231445,0.0132375024412,0.00829683062928,0.0153600594331,0.0304976213292,0.00846077895432,-0.00453512511961,0.000289292417941,-0.00184038598153,0.00997634766672,0.0236338694781,0.00279547764178,-0.00402981434561,0.0218908770691,-0.00281363995609,0.00276069300365,-0.0157554724443,-0.0128847110385,0.0478714426083,0.00821104464968,0.00709546292091,-0.00145862867027,0.000383996083249,0.00570079281855,-0.0065381045825,-0.00602122562474,0.00197905582622,-0.00022690150599,0.00549193436288,0.0167894189025,0.0116281178185,-0.0158718414971,0.0176866577798,0.0111414128404,-0.00492161284203,0.00713532181449,0.0219539264064,-0.00148184659167
T1116,-0.0140790030709,0.000256558192571,0.103360885626,0.0114303282278,0.0154690567154,-0.0334071403942,0.0129244677487,0.0019921367982,-0.00435532020359,-0.00700985439077,0.0255898107178,0.00909723150987,0.022267046466,-0.00653484625661,0.0194280442358,0.00827709533601,-0.00782309012309,-0.0058256880368,-0.00584809416195,0.0110902723135,0.00819701272157,0.0363999674296,-0.0105922358621,0.00480724431496,0.0133674342112,-0.00237750174962,-0.0152835264688,-0.0173733605663,0.0234796960539,0.0122513215902,0.0124518974614,0.0132308871185,0.00269519886017,0.00839824749985,0.00771638510337,0.00778393930532,0.019115805016,0.00490132722919,-0.00662075342603,0.0683920803482,-0.00222417355952,0.01273449663,0.012479877694,-0.00819970771719,0.02886175677,0.00405093749915,0.00538920867716,0.0136638347083,-0.00324999649251
T1117,-0.0189969647104,0.00316862329896,0.0400505971269,0.0107762419171,-0.00166253422288,0.0355535267913,0.011174666146,0.00577546724247,0.0139917518582,0.0112694725441,0.0161222292334,0.00104906794785,0.0117963108009,0.00235494171902,0.0338901486091,0.0202665091806,-0.00345747663108,-0.0145020880351,-0.00277898951703,-0.00670765323877,0.00992517520929,0.00106414408966,0.0120894946415,-0.0147206089362,-0.000808057638171,0.00365713322737,-0.0114875120099,0.0287850519089,-0.00161813626304,0.0112282537802,0.0124494839833,0.0022373828311,0.01350295628,0.00967880661584,0.013990396102,0.0226026549726,0.01527584245,0.0145234849541,-0.000831637684132,0.0212620088501,0.0114416201335,0.0254417178548,0.00899607049138,0.00490830312614,0.00339419349699,0.00529190343821,0.00363837109651,0.0133350931762,0.0113815118931
T1118,0.00216840677909,0.00942364979222,0.0174433359808,-0.0114339947757,0.014451683747,0.0107792701032,0.00791278693876,0.0109550215315,0.00410503247949,0.0246019618126,0.0111790264912,0.018790814108,0.0159902326137,0.00665300938638,0.0161564643261,0.0188920965004,0.0214690131124,-0.00901403812824,0.00892403830865,0.0123344689944,-0.00391228138361,-0.00529738484023,-0.00590669973095,-0.000121053356965,-0.0202574235579,-0.00963752725607,-0.00514167354379,-0.0303723708441,-0.0357381085142,-0.00931666104136,0.0115521257273,-0.00301272937279,0.0547895798504,0.000288700955585,0.00669039425145,0.0121440816047,0.0115693272333,0.00177299461843,-0.00562685480446,0.00318525068226,0.00899454836083,0.0055670476461,0.00912422403329,0.0142236517958,0.048909185552,-0.00859187418542,-0.00609168960707,0.0219692306763,0.00146710835992
T1119,-0.0101217131379,-0.0175850935894,-0.0292123470227,-0.00900539844135,-0.014153407963,-0.0130186987215,-0.0395043726731,-0.0306289929713,-0.0152294365892,-0.0313954467105,-0.0340935224416,-0.0307093724826,-0.023400861767,-0.0138263880152,-0.0161696513557,-0.00493689173603,-0.018047577721,0.0299908829058,-0.0273836800922,-0.0391092880942,-0.00990775457329,-0.0317335846122,-0.0214305431948,-0.0129561267226,-0.0205896925069,-0.0153565554451,0.0132802348309,-0.0276828026433,0.0024301853282,-0.00485769996619,-0.00449974331066,-0.0227132632219,-0.00726895285244,-0.0209596885759,-0.0050002220572,-0.00409757551747,-0.0143416248943,-0.0127217466347,-0.0201600604149,-0.0427746359849,-0.0193240885486,-0.00395323760154,-0.0150041948689,-0.0290313931435,-0.000207886458703,-0.0113661020151,-0.0110302874081,-0.00692223086141,-0.0225848584688
T1120,0.0506599418079,0.0320838164269,-0.0231171913153,0.0437681785233,0.0263234946351,0.021755273004,0.0241212353789,0.0312930433391,0.0318282772785,0.0526579354742,0.0378936605771,0.0445820852445,0.0565474118828,0.0397368904021,0.0344776391787,0.0673506018729,0.017159090305,0.0238064595801,0.040590995144,0.0695425067035,0.0393359641932,0.023430881906,0.0311017966872,0.0242941266438,-0.00689393514437,0.0159330147111,-0.0171975656611,0.0257310180076,-0.0260879138839,0.0343946803737,0.0113277796961,0.0355812560583,0.0199170006733,0.03074326962,0.0531755960892,0.0409342480098,0.0323749129209,0.0305897229017,0.0408623411306,0.0499240053988,0.0456310450538,0.0397405010762,0.0213316080497,0.0259452132154,0.0362976995113,0.0252397008431,0.0185341429371,0.0181553149537,0.03184858936
T1121,-0.00754777214564,-0.00473676664618,0.0242522625739,0.00734735763895,0.00298965069855,0.0375373229123,0.00264910987251,0.0035726656256,-0.00105066916149,0.00321745630926,0.041023029323,0.00125884401935,0.0446213379131,0.00544432608276,0.00282252732796,0.0087934869175,0.00531396023827,0.00910856645492,-0.00894879327347,-0.0170184462529,-0.00132282958387,0.00483176088998,0.00762704519273,0.0189654417405,0.0128902542191,-0.0134333907992,-0.0152616544933,0.0252253179163,0.0307475754735,0.0159721171241,0.00347984020035,0.00855645695575,0.0178793063096,0.0120452569384,-0.00644470796681,0.00854877443424,0.0176521019112,-0.0122978315847,0.00135908481164,0.0042942868437,-0.00142620965028,-0.00313577358871,0.0116366914748,0.0155752164781,0.00386809202108,0.000878773907332,0.0337864892007,0.00268220799743,-0.00573465573474
T1122,7.92422212603E-06,-0.010293234863,-0.0196283889376,-0.01402866452,-0.0102884658718,0.00174599243897,-0.0124887261183,-0.00731108952031,-0.0133596825649,-0.00470112227418,-0.0067012888405,0.00502606878431,0.0122796194449,-0.0204146035125,-0.00660528509374,-0.0217776282763,-0.00214900069187,0.000202355086541,-0.00620930382587,-0.0390361983572,-0.00776825442493,0.00982667376121,0.00405349172898,-0.0168422636436,-0.00489573912799,-0.0205688297436,-0.0361922390285,-0.000855104895744,0.0452288339373,-0.011174984619,0.00188827881003,-0.00484332814514,0.00300220590368,0.00188289911822,-0.0126621764991,-0.0125415707166,0.000160359131626,0.00266548994513,-0.0115106206774,-0.0198067907112,-0.00810729582164,0.00550142809924,-0.0113349350162,-0.0117828577297,0.0000527925544433,-0.00581876927526,0.0351466523632,0.00217814752279,-0.011108740487
T1123,0.0118087287685,0.0100432818027,-0.128888409408,0.0102230948793,0.00529532593722,0.0294093718188,0.00256302991207,0.00718246131761,0.0186203839834,0.00376866963842,0.0109072158224,0.0231019670423,0.0510633461995,0.0115108665705,0.0130621278851,-0.00184744852477,-0.0144531927812,-0.0109398449146,0.00216422711393,-0.00381248616642,0.00197874894098,0.0281624948048,0.0170476645334,-0.00761854436173,-0.0194170654041,0.00998935595529,-0.00135721351554,0.00315542967944,0.0673633516739,0.00640867401494,0.00851775345207,0.0105247973161,0.0102099424856,0.00820608764007,0.0086773286087,0.00131809754792,0.000852256129926,0.019946364737,-0.00723176328953,-0.0273718768142,-0.00793376028992,0.0169468372407,0.014375913641,0.0244321016871,0.0114997013463,0.0131227844065,0.0233625364486,0.00258079213776,0.00528208325604
T1124,0.0172949497264,-0.0106192829671,-0.0355052386119,-0.00688398118719,-0.00454155117561,0.0106407862499,-0.00789037556027,0.00138539060258,0.0175660004108,0.0103912110483,0.0226443017588,0.0310690883644,0.054320453303,0.0110977683664,0.0148355217081,0.00793767073795,0.0176787155154,-0.0014663265264,-0.0129290089312,0.00723160122875,0.0136214238259,0.0059456288513,0.00518258054043,0.0306078898998,-0.0195887798151,-0.010449037697,0.0527882394657,0.0415920603254,-0.0177055661337,0.011214862346,0.00570114983323,0.0445482087862,0.00055644016597,0.00989388374104,0.0150272660344,0.0282321373674,0.0091807461756,0.0166335326267,0.00714743111483,0.0301101066413,-0.00063249117516,0.0109510627771,0.0149624228838,0.0208534709909,0.0118298081085,0.00791821159025,-0.0259287996609,0.00810380263516,0.0245205985132
T1125,0.0244869873813,0.010022926815,-0.0167039047528,0.0135660570536,0.0138855465143,-0.00779321636265,0.0101906641884,0.0198522640285,-0.0031684996888,-0.000440731626881,0.0149353276302,0.00902485310895,0.0238046813342,0.00105038915223,0.0164621046807,0.0245329855849,-0.00623532393612,0.00706849869321,0.00498030683628,0.0078483124108,-0.00435526416027,0.0039641347072,0.0148911262826,0.00695099272227,-0.00547556169084,0.0143645899,-0.00283518175394,-0.02460460461,0.0356046325123,0.00285170403758,0.0216707721361,0.00040908526575,-0.0141381602965,0.0120022554824,0.0174949587872,0.0220019583666,0.0172298486435,0.0137125434716,0.00729052278435,0.0084989370946,0.00546152310177,0.00798162758085,-0.0014806347249,0.0113018271098,0.0121190453818,0.00597412864092,0.0326243192629,0.00229270290818,0.0118719481707
T1126,0.0346519047946,-0.011272725063,-0.023396894656,-0.0356525012017,-0.0609581314738,0.0199271963472,0.0139586391203,-0.0166340934397,-0.00322667763563,-0.00426004976654,-0.0159497215354,-0.0263776026692,-0.0121476421876,-0.0223344725174,-0.0163392159963,-0.0134016528562,-0.0108877194748,-0.0187845072472,-0.0248096020155,-0.0064878572946,-0.00550498944866,-0.014244810036,-0.0134260315613,-0.0528856533314,-0.0274593301751,-0.0335350214317,-0.0044202960711,-0.00517058356916,-0.0107815483551,-0.0103667066639,-0.00400705128785,-0.0184051059745,-0.00647291880377,-0.00675347747429,-0.0218497023649,-0.00322665418053,-0.0110726037578,-0.0195047249844,-0.0189006863744,-0.0210650800961,-0.0225563846937,0.00328739234781,-0.023903895211,-0.0151788349333,0.0000739327293466,-0.0146421440817,0.0267326927156,-0.00480295597119,0.00186940628336
T1127,0.0367968871186,0.0131294292014,0.0752115121027,0.0225373150486,0.0149146148685,0.0161409817696,0.0155734141889,0.0397854868578,0.0196418412738,0.00635937774359,0.0421779737367,0.0382570751047,0.067887688888,0.0342086368838,0.0476215851851,0.0284269188311,0.0211500498151,0.0167387300572,0.0189875035468,0.0185656980736,0.0217460608947,0.0193354902243,0.0147132184459,0.0312075736536,-0.00926845484023,0.0271837471593,-0.0213133849638,0.0014989199311,-0.0102143854597,0.0255161909923,0.0123490985209,0.0399461154418,0.0135255645064,0.0345572329898,0.0437258360628,0.024983645202,0.0339757904216,0.0265007133233,0.0399475494476,0.0596781228676,0.0394789287547,0.0341108142137,0.029369683627,0.014088678253,0.0319670612037,0.0237863927778,0.0102693581163,0.0193299660791,0.0145183477588
T1128,-0.0175400066089,0.0115405294869,-0.0457067275046,-0.00462018192904,-0.0396855963756,-0.00112143687814,0.000455908865107,-0.00721011363358,0.00841752736129,-0.00815588572293,0.00575036388088,0.0373220548104,0.0374014156254,0.0298541563358,0.0114581501459,-0.00633474077624,-0.00792441069028,-0.00300714814386,0.0217865781656,0.00121912642453,0.00927670206414,0.00646502354745,0.0126211357272,0.0470139130061,-0.0138550905623,-0.00140404772209,0.0601247809848,-0.000499869799161,-0.026295395775,-0.00131639755491,-0.00827728494035,0.0196089724661,-0.00287666085827,0.0172518641726,-0.000199725762943,0.0106433916581,0.00148253984701,0.00729902478103,0.0106227313901,-0.0529089515846,-0.00874298094486,0.00749945357673,-0.0186938272605,-0.00560553373839,0.00971222208835,-0.00829485324176,0.0130578011388,0.00903154319888,0.0158760789977
T1129,-0.0158645627254,-0.00170511100743,-0.00606168222063,0.0381246093174,0.00858981926538,0.102205106546,0.00609579901538,0.0188257389535,0.00813022621523,0.0108248612144,0.0104095747538,0.025149927725,0.0196713679379,-0.00231967673755,-0.00466744942912,0.0230869306644,-0.000121965295015,0.00577799903859,0.0069882613834,-0.0102521424218,0.0128881163127,-0.00463905379545,0.0148652799437,0.0181660998743,0.0173404415393,0.0999557694217,-0.0172888175523,-0.0210607529419,0.0880773782307,0.00100320441185,0.00529950739666,0.0208204801723,0.000893481029326,0.0138480502744,0.0187217109069,0.0221680485307,0.00768327846397,0.0200608930308,0.00166594412894,0.0325312620755,0.0197627065342,0.0110293565908,0.00389580653746,-0.00154980880703,0.0130347004194,0.0106127556357,0.0113850453593,0.00769526404836,0.00366423304207
T1130,-0.0202714461946,0.00941897789611,0.0513976214283,0.0219152972903,-0.00693551730302,0.132977504211,0.00420517663247,-0.00453502086577,0.014917752302,-0.00815383955277,0.0133702729428,0.0329656432646,0.0441576290901,0.0124382903092,0.0140484173164,0.0414492137391,0.0280178203383,0.0334113118055,-0.0015701572422,-0.0275750537549,0.0170338454369,0.0113236154733,0.00185283050082,-0.00318355235012,0.0199154410646,0.0133881950916,-0.0120631748564,0.0260945093454,-0.0957546850198,0.0147290329217,0.00862245196883,-0.00344084447926,-0.0356860416765,0.0194020656466,0.0130514094964,0.019397627209,0.00855876242647,0.0173053327253,0.00357142739529,-0.00931571306053,0.00819842162502,0.00971290829997,-0.000718070210561,0.00561473409071,0.00313505504694,0.0168137317423,0.0273023298864,0.00848191526701,-0.0056165816823
T1131,0.025189110378,0.00133341341079,-0.0244160419379,0.0884394334469,0.013321576295,0.0356001553884,0.0461910236512,0.0240584267148,0.0207350229515,0.0391438552575,0.0598802768095,0.0453348986028,0.0748096010481,0.026862942293,0.00415591864841,0.0349857764912,-0.00594367238635,0.0155942893822,0.0142241614954,0.0132309485294,0.0402307094719,0.0345351747087,0.0231263749183,-0.00403535946553,0.0482303221588,0.0283288464722,0.00789909047908,0.0161359062399,0.021002741941,0.00445224342219,0.0150702530075,0.0242353174129,0.0573471722141,0.0129247958408,0.0305307923325,0.0192158173559,0.0136582988123,0.00468654697051,0.0107268212073,-0.031613515028,0.00388180726902,0.0124464546769,0.0320691941275,0.00618887805397,0.0110734122903,0.0226795769059,0.000352935840224,0.0236244402955,0.0131167754618
T1132,-0.0369887492077,-0.0281867402823,0.0441444366338,-0.0352010166525,-0.054231157298,-0.013872783699,-0.0137394858569,-0.0227175872811,-0.0481850344248,-0.0359035628158,-0.05575990011,-0.053982932229,-0.0978744455332,-0.0328418680703,-0.022311279942,-0.0403952726405,-0.0230956332678,-0.0228596888878,-0.0242548590247,-0.0192145407188,-0.0357093749919,-0.0422209766655,-0.0482460290617,-0.0457771294078,-0.0463207422058,-0.0585508135071,0.0105736984922,-0.0324609167191,0.0101992461936,-0.02722906277,-0.0145673757396,-0.0375524658872,-0.0312107847182,-0.0376280616018,-0.0413978416124,-0.0487730307667,-0.0415745385887,-0.0178482533194,-0.0468386770055,-0.00557415175621,-0.0360480802303,-0.0278707160187,-0.036822492879,-0.016064211532,-0.0172687916763,-0.033470076802,0.0332439627372,-0.0204115730485,-0.0248065966673
T1133,0.0107112713045,0.00544166480015,-0.0304366379142,-0.00292547829957,0.0066444210859,-0.000221593800683,-0.00571635516394,0.00900747397109,-0.00484411551224,-0.0141352827745,-0.0147093186403,0.00474128151823,-0.00219229269537,-0.0123362625431,-0.00504794011388,-0.0153484097769,-0.0170941532303,-0.00159656910468,-0.0208768341699,0.0155179444697,0.0136399426601,0.00583093959993,-0.00290947900064,-0.0381595875171,-0.0286115643808,0.00382282551482,0.0458984207433,0.00613114726595,-0.0142069795572,-0.017764059688,0.00670164658416,-0.0161366887746,-0.0182136143971,-0.0112750805503,0.00366275467514,-0.000539641642397,-0.0096181632024,-0.00268600099985,0.0134215050056,-0.00298486058521,-0.0116404182086,-0.00878491286921,-0.0128117126708,0.0044908725412,0.0067472408136,0.00107588961393,-0.00623855623399,-0.00698489833384,-0.0089683941276
T1134,-0.0111318911417,-0.00500630343896,0.0181766907094,0.00833109024922,0.0365329819677,0.011007923882,-0.0142255170089,-0.0182150075454,0.0102166028431,-0.0076441888389,0.0613914626206,0.0116402625656,0.047670976332,-0.000850008299346,-0.0128282678466,0.000466006047095,-0.0058614853274,-0.00212549954779,-0.021149766891,0.0181662960325,-0.0125760429598,-0.024513071464,-0.0247697166384,0.00385133579658,-0.0624929260625,-0.0109059415704,-0.0280255445448,0.00483102655911,0.0383620322593,-0.0125671093853,0.00508083787834,-0.00411307995692,-0.000493866784596,-0.00384101059357,-0.00322231871908,0.0068204934394,0.000798434138199,-0.00529743127691,0.00447699876855,0.0178890954068,0.0134569529813,-0.0116296424626,-0.00124177202782,0.00417246126677,0.00266957093296,0.00337678456262,0.0408294235608,0.00683434524773,0.00231791056673
T1135,-0.0217793340498,-0.00403014892409,-0.0861434979475,-0.00125422791867,0.00218397852587,-0.026734556146,0.0113928092971,-0.00636203858101,-0.0236324653349,-0.0062277015612,0.00178572432094,0.00237339417957,0.0123850688196,-0.010025846975,-0.0142479243223,0.0205008658456,-0.0160747538764,-0.00398161468234,-0.0312639625001,-0.0394932799344,-0.0135994060955,-0.0162551390373,0.0178171189776,0.0143532429075,-0.0204962682958,-0.00420548243444,0.0113872933195,-0.0308875575885,-0.050083905547,-0.0331908352351,0.0035894237022,-0.0118977969702,0.00416323189175,-0.0123693571483,-0.0141012509388,-0.00459600406372,-0.0113739844098,-0.00989455532613,-0.020184028048,-0.0226296934347,-0.0203448688157,-0.00948939160491,-0.014436982761,-0.0138724067471,-0.00167871916717,0.00172569042627,0.011979500283,0.000478130563032,-0.0194578350057
T1136,-0.0217008955866,0.00380456435643,0.038437392469,0.0342486565488,-0.0141045092219,-0.00870134156411,-0.0330718143366,-0.00894203635783,-0.00193718339997,0.0061536759963,0.00991018459859,0.00739756082224,0.00679731665388,0.0277811942223,0.00684952506398,-0.0252069285658,0.00724599126733,-0.0116085118628,-0.00078964198739,0.0607689763683,-0.00833282915533,0.00356712416879,-0.0277273527115,0.00829382872823,-0.0354634700402,-0.00326021760949,-0.0466765711016,0.0353034966395,0.10286542837,-0.0111183797155,-0.0114577448995,-0.00858907215633,-0.0199742325379,0.00741995385767,0.00283538143472,0.0162013791405,-0.0134143134375,0.00535986698684,-0.000600292656696,0.000918211736023,0.00514422374731,0.0263359678451,-0.0176297237634,0.00201594725458,-0.000173793658348,0.011822953454,-0.0293829297831,-0.00260825267759,0.0182874239015
T1137,0.0549560859819,0.0337406599394,0.0907030198169,0.0346728832788,0.0820019802598,0.0282596289812,0.0362186335068,0.0368883999702,0.0184908844099,0.0293308593453,0.0599564303729,0.0295321209778,0.0404408877038,0.0324674835053,0.0239203856169,0.0488523286055,0.0509539140371,0.0765005986706,0.0373955626871,0.0358000386621,0.0342743814962,0.0356530551464,0.0626329368018,0.0408246260376,0.0706689787571,0.0286135940634,-0.0347279347202,0.044280692391,0.117256975416,0.0142538957998,0.0311234100506,0.0305499468485,0.0809235939825,0.0242880004527,0.0644329578465,0.0403350137612,0.0382633342589,0.0740972838649,0.0506654959593,0.039436100409,0.0339954131721,0.0227125058696,0.0452804501976,0.0234743739416,0.0574764257236,0.0461162243817,-0.0224747408849,0.0452742283729,0.0340449626836
T1138,0.0797376070074,0.0324694236544,0.0111495111033,0.0036927798346,0.000459358099843,0.0392956248784,0.0522205653112,0.0397248902895,0.0667622895859,0.077753056166,0.0571951857666,0.0731920873189,0.0899666536847,0.0484021492065,0.11158921508,0.0651253257376,0.0378225988244,0.106483013036,0.0542549451736,0.0594319646548,0.0641679445681,0.0646618710239,0.0894217083881,0.0276765380871,0.058527337491,0.0473259261806,0.0293517993828,0.0812844552097,0.0659568127377,0.0298752263654,0.0143628371014,0.0563756066098,0.0423276394603,0.049821489832,0.100325438413,0.0724650148162,0.0715228874011,0.0873976654755,0.0398080948847,0.0855067549243,0.0498016387642,0.0654211647604,0.0711020364851,0.0829411856729,0.0782148970831,0.0451980361573,0.0403188689785,0.0702007989234,0.112656046574
T1139,0.051639072346,0.02838501971,0.0298994300008,0.00104639799987,-0.0158326124222,0.054853596042,0.0376522842811,0.0248822088679,0.070426440795,0.0328368503958,0.0996653284088,0.0610820798872,0.112893277718,0.0451743080373,0.0300511201661,0.0248065451747,0.0193466456922,0.0964415022831,0.0479997273742,0.0117481738585,0.0269423841687,0.0382718331753,0.062201439577,0.0359525126126,0.0454338375208,0.0759624101854,0.0332148633673,0.0135921695429,0.0235626980916,-0.00819171955926,-0.0228940059111,0.0209402962224,0.0340631577414,0.0394764135104,0.0564934621356,0.0756282341666,0.0383513378606,0.0368371432906,0.060979632915,0.147662626642,0.0533649239857,0.0414295807139,0.0333362670042,0.045912748627,0.0522261588444,0.0334332190268,0.0466390504856,0.0295828564359,0.0412988272086
T1140,0.0958870130618,0.0323625628985,0.0280016590658,-0.0126291476799,-0.00599854951283,0.0300468789988,0.057579723473,0.0562463049364,0.0570257868364,0.0364708676663,0.0175590810813,0.0580014049643,0.00142933488137,0.049031517363,0.0279979316893,0.0421596778364,0.0497373924953,0.096655862976,0.0898004625035,0.0411856926311,0.060572129838,0.035638332355,0.0485314283248,0.0575512871952,-0.0208652134797,0.00551373942302,0.0562530147511,0.0103878204094,0.0258839906339,0.0468325781185,-0.000914765738966,0.0107554601079,0.0428145444044,0.0411370382303,0.102172464189,0.0665367890018,0.0753761400581,0.0814226261546,0.0232350691694,0.0404351494474,0.0502628589451,0.0381542193288,0.0343248625664,0.0563532426217,0.0558802892409,0.0165392239062,0.056667458471,0.0527158404042,0.0337976480695
T1141,0.0299748630438,0.00283416327893,-0.0503702731381,0.00627741806508,0.00206795778576,0.0289019609851,0.0126308376238,0.0248420328944,0.00758245569746,0.0302361617834,0.0659560206535,0.0222766927273,0.0162146344234,0.00804237609564,0.0343696378333,0.0391472603815,0.0313755854632,0.0542968653776,0.00242459844388,0.0132966003925,0.0185906461951,0.0159119059088,0.0234811892209,0.0010190634784,0.0985347767739,-0.0300672825991,0.0240144959583,-0.0264499463181,0.0331640207765,0.000989498009654,0.00648773261495,0.00857590684669,0.0167994336389,0.0182921489209,0.00966188599112,0.0175709468059,0.0212458787832,0.036623191833,-0.00734580099007,0.0146401532608,0.0103192876499,0.0129849881679,0.0205314461737,0.0358200913498,0.0476489000421,0.0218511167162,0.0120036721426,0.0308968128844,0.0309653793999
